cases,deaths,geoid,continentexp,countryterritorycode,population,country,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-14,18275,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-15,18276,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-16,18277,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-17,18278,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-18,18279,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-19,18280,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-20,18281,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-21,18282,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-22,18283,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-23,18284,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-24,18285,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-25,18286,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-26,18287,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-27,18288,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-28,18289,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-29,18290,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-30,18291,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-01-31,18292,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-01,18293,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-02,18294,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-03,18295,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-04,18296,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-05,18297,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-06,18298,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-07,18299,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-08,18300,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-09,18301,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-10,18302,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-11,18303,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-12,18304,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-13,18305,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-14,18306,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-15,18307,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-16,18308,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-17,18309,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-18,18310,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-19,18311,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-20,18312,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-21,18313,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-22,18314,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-23,18315,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-24,18316,-Inf,-Inf,996,33,0,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
1,0,AF,Asia,AFG,37172386,afghanistan,2020-02-25,18317,0,-Inf,996,33,1,0,35,0.656862745098039,0.843137254901961,12,12,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-26,18318,-Inf,-Inf,996,33,1,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-27,18319,-Inf,-Inf,996,33,1,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-28,18320,-Inf,-Inf,996,33,1,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-02-29,18321,-Inf,-Inf,996,33,1,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-03-01,18322,-Inf,-Inf,996,33,1,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-03-02,18323,-Inf,-Inf,996,33,1,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
3,0,AF,Asia,AFG,37172386,afghanistan,2020-03-08,18329,1.09861228866811,-Inf,996,33,4,0,35,0.656862745098039,0.843137254901961,3,4,FALSE,,,,,
3,0,AF,Asia,AFG,37172386,afghanistan,2020-03-11,18332,1.09861228866811,-Inf,996,33,7,0,35,0.656862745098039,0.843137254901961,4,4,FALSE,,,,,
3,0,AF,Asia,AFG,37172386,afghanistan,2020-03-15,18336,1.09861228866811,-Inf,996,33,10,0,35,0.656862745098039,0.843137254901961,1,3,FALSE,,,,,
6,0,AF,Asia,AFG,37172386,afghanistan,2020-03-16,18337,1.79175946922806,-Inf,996,33,16,0,35,0.656862745098039,0.843137254901961,1,3,FALSE,,,,,
5,0,AF,Asia,AFG,37172386,afghanistan,2020-03-17,18338,1.6094379124341,-Inf,996,33,21,0,35,0.656862745098039,0.843137254901961,1,3,FALSE,,,,,
1,0,AF,Asia,AFG,37172386,afghanistan,2020-03-18,18339,0,-Inf,996,33,22,0,35,0.656862745098039,0.843137254901961,3,3,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-03-19,18340,-Inf,-Inf,996,33,22,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-03-20,18341,-Inf,-Inf,996,33,22,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
2,0,AF,Asia,AFG,37172386,afghanistan,2020-03-21,18342,0.693147180559945,-Inf,996,33,24,0,35,0.656862745098039,0.843137254901961,2,2,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-03-22,18343,-Inf,-Inf,996,33,24,0,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
10,0,AF,Asia,AFG,37172386,afghanistan,2020-03-23,18344,2.30258509299405,-Inf,996,33,34,0,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
6,1,AF,Asia,AFG,37172386,afghanistan,2020-03-24,18345,1.79175946922806,0,996,33,40,1,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
2,0,AF,Asia,AFG,37172386,afghanistan,2020-03-25,18346,0.693147180559945,-Inf,996,33,42,1,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
33,0,AF,Asia,AFG,37172386,afghanistan,2020-03-26,18347,3.49650756146648,-Inf,996,33,75,1,35,0.656862745098039,0.843137254901961,2,2,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-03-27,18348,-Inf,-Inf,996,33,75,1,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
16,1,AF,Asia,AFG,37172386,afghanistan,2020-03-28,18349,2.77258872223978,0,996,33,91,2,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
15,1,AF,Asia,AFG,37172386,afghanistan,2020-03-29,18350,2.70805020110221,0,996,33,106,3,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
8,1,AF,Asia,AFG,37172386,afghanistan,2020-03-30,18351,2.07944154167984,0,996,33,114,4,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
27,0,AF,Asia,AFG,37172386,afghanistan,2020-03-31,18352,3.29583686600433,-Inf,996,33,141,4,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
25,0,AF,Asia,AFG,37172386,afghanistan,2020-04-01,18353,3.2188758248682,-Inf,996,33,166,4,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
26,0,AF,Asia,AFG,37172386,afghanistan,2020-04-02,18354,3.25809653802148,-Inf,996,33,192,4,35,0.656862745098039,0.843137254901961,1,2,FALSE,,,,,
43,0,AF,Asia,AFG,37172386,afghanistan,2020-04-03,18355,3.76120011569356,-Inf,996,33,235,4,35,0.656862745098039,0.843137254901961,2,2,FALSE,,,,,
0,0,AF,Asia,AFG,37172386,afghanistan,2020-04-04,18356,-Inf,-Inf,996,33,235,4,35,0.656862745098039,0.843137254901961,,,FALSE,,,,,
35,1,AF,Asia,AFG,37172386,afghanistan,2020-04-05,18357,3.55534806148941,0,996,33,270,5,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
29,2,AF,Asia,AFG,37172386,afghanistan,2020-04-06,18358,3.36729582998647,0.693147180559945,996,33,299,7,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
38,0,AF,Asia,AFG,37172386,afghanistan,2020-04-07,18359,3.63758615972639,-Inf,996,33,337,7,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
30,4,AF,Asia,AFG,37172386,afghanistan,2020-04-08,18360,3.40119738166216,1.38629436111989,996,33,367,11,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
56,3,AF,Asia,AFG,37172386,afghanistan,2020-04-09,18361,4.02535169073515,1.09861228866811,996,33,423,14,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
61,1,AF,Asia,AFG,37172386,afghanistan,2020-04-10,18362,4.11087386417331,0,996,33,484,15,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
37,0,AF,Asia,AFG,37172386,afghanistan,2020-04-11,18363,3.61091791264422,-Inf,996,33,521,15,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
34,3,AF,Asia,AFG,37172386,afghanistan,2020-04-12,18364,3.52636052461616,1.09861228866811,996,33,555,18,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
52,0,AF,Asia,AFG,37172386,afghanistan,2020-04-13,18365,3.95124371858143,-Inf,996,33,607,18,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
58,3,AF,Asia,AFG,37172386,afghanistan,2020-04-14,18366,4.06044301054642,1.09861228866811,996,33,665,21,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
49,2,AF,Asia,AFG,37172386,afghanistan,2020-04-15,18367,3.89182029811063,0.693147180559945,996,33,714,23,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
70,2,AF,Asia,AFG,37172386,afghanistan,2020-04-16,18368,4.24849524204936,0.693147180559945,996,33,784,25,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
10,4,AF,Asia,AFG,37172386,afghanistan,2020-04-17,18369,2.30258509299405,1.38629436111989,996,33,794,29,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
51,1,AF,Asia,AFG,37172386,afghanistan,2020-04-18,18370,3.93182563272433,0,996,33,845,30,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
63,0,AF,Asia,AFG,37172386,afghanistan,2020-04-19,18371,4.14313472639153,-Inf,996,33,908,30,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
88,3,AF,Asia,AFG,37172386,afghanistan,2020-04-20,18372,4.47733681447821,1.09861228866811,996,33,996,33,35,0.656862745098039,0.843137254901961,1,1,FALSE,,,,,
1,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-15,18336,0,-Inf,23,2,1,0,8,0.75,0.96875,10,10,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-21,18342,-Inf,-Inf,23,2,1,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-22,18343,-Inf,-Inf,23,2,1,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-23,18344,-Inf,-Inf,23,2,1,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-24,18345,-Inf,-Inf,23,2,1,0,8,0.75,0.96875,,,FALSE,,,,,
2,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-25,18346,0.693147180559945,-Inf,23,2,3,0,8,0.75,0.96875,2,7,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-26,18347,-Inf,-Inf,23,2,3,0,8,0.75,0.96875,,,FALSE,,,,,
4,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-27,18348,1.38629436111989,-Inf,23,2,7,0,8,0.75,0.96875,7,7,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-28,18349,-Inf,-Inf,23,2,7,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-29,18350,-Inf,-Inf,23,2,7,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-30,18351,-Inf,-Inf,23,2,7,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-03-31,18352,-Inf,-Inf,23,2,7,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-01,18353,-Inf,-Inf,23,2,7,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-02,18354,-Inf,-Inf,23,2,7,0,8,0.75,0.96875,,,FALSE,,,,,
2,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-03,18355,0.693147180559945,-Inf,23,2,9,0,8,0.75,0.96875,1,6,FALSE,,,,,
6,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-04,18356,1.79175946922806,-Inf,23,2,15,0,8,0.75,0.96875,6,6,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-05,18357,-Inf,-Inf,23,2,15,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-06,18358,-Inf,-Inf,23,2,15,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-07,18359,-Inf,-Inf,23,2,15,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-08,18360,-Inf,-Inf,23,2,15,0,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-09,18361,-Inf,-Inf,23,2,15,0,8,0.75,0.96875,,,FALSE,,,,,
4,2,AG,America,ATG,96286,antigua_and_barbuda,2020-04-10,18362,1.38629436111989,0.693147180559945,23,2,19,2,8,0.75,0.96875,1,3,FALSE,,,,,
2,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-11,18363,0.693147180559945,-Inf,23,2,21,2,8,0.75,0.96875,3,3,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-12,18364,-Inf,-Inf,23,2,21,2,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-13,18365,-Inf,-Inf,23,2,21,2,8,0.75,0.96875,,,FALSE,,,,,
2,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-14,18366,0.693147180559945,-Inf,23,2,23,2,8,0.75,0.96875,1,1,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-15,18367,-Inf,-Inf,23,2,23,2,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-16,18368,-Inf,-Inf,23,2,23,2,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-17,18369,-Inf,-Inf,23,2,23,2,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-18,18370,-Inf,-Inf,23,2,23,2,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-19,18371,-Inf,-Inf,23,2,23,2,8,0.75,0.96875,,,FALSE,,,,,
0,0,AG,America,ATG,96286,antigua_and_barbuda,2020-04-20,18372,-Inf,-Inf,23,2,23,2,8,0.75,0.96875,,,FALSE,,,,,
2,0,AI,America,"",,anguilla,2020-03-27,18348,0.693147180559945,-Inf,3,0,2,0,2,0.92,1,7,7,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-03-28,18349,-Inf,-Inf,3,0,2,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-03-29,18350,-Inf,-Inf,3,0,2,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-03-30,18351,-Inf,-Inf,3,0,2,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-03-31,18352,-Inf,-Inf,3,0,2,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-01,18353,-Inf,-Inf,3,0,2,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-02,18354,-Inf,-Inf,3,0,2,0,2,0.92,1,,,FALSE,,,,,
1,0,AI,America,"",,anguilla,2020-04-03,18355,0,-Inf,3,0,3,0,2,0.92,1,1,1,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-04,18356,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-05,18357,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-06,18358,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-07,18359,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-08,18360,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-09,18361,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-10,18362,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-11,18363,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-12,18364,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-13,18365,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-14,18366,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-15,18367,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-16,18368,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-17,18369,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-18,18370,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-19,18371,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
0,0,AI,America,"",,anguilla,2020-04-20,18372,-Inf,-Inf,3,0,3,0,2,0.92,1,,,FALSE,,,,,
2,0,AL,Europe,ALB,2866376,albania,2020-03-09,18330,0.693147180559945,-Inf,562,26,2,0,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
4,0,AL,Europe,ALB,2866376,albania,2020-03-10,18331,1.38629436111989,-Inf,562,26,6,0,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
4,0,AL,Europe,ALB,2866376,albania,2020-03-11,18332,1.38629436111989,-Inf,562,26,10,0,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
1,1,AL,Europe,ALB,2866376,albania,2020-03-12,18333,0,0,562,26,11,1,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
12,0,AL,Europe,ALB,2866376,albania,2020-03-13,18334,2.484906649788,-Inf,562,26,23,1,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
10,0,AL,Europe,ALB,2866376,albania,2020-03-14,18335,2.30258509299405,-Inf,562,26,33,1,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
5,0,AL,Europe,ALB,2866376,albania,2020-03-15,18336,1.6094379124341,-Inf,562,26,38,1,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
4,0,AL,Europe,ALB,2866376,albania,2020-03-16,18337,1.38629436111989,-Inf,562,26,42,1,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
9,0,AL,Europe,ALB,2866376,albania,2020-03-17,18338,2.19722457733622,-Inf,562,26,51,1,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
4,0,AL,Europe,ALB,2866376,albania,2020-03-18,18339,1.38629436111989,-Inf,562,26,55,1,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
4,1,AL,Europe,ALB,2866376,albania,2020-03-19,18340,1.38629436111989,0,562,26,59,2,42,0.0232558139534884,0.581395348837209,1,2,FALSE,,,,,
11,0,AL,Europe,ALB,2866376,albania,2020-03-20,18341,2.39789527279837,-Inf,562,26,70,2,42,0.0232558139534884,0.581395348837209,2,2,FALSE,,,,,
0,0,AL,Europe,ALB,2866376,albania,2020-03-21,18342,-Inf,-Inf,562,26,70,2,42,0.0232558139534884,0.581395348837209,,,FALSE,,,,,
6,0,AL,Europe,ALB,2866376,albania,2020-03-22,18343,1.79175946922806,-Inf,562,26,76,2,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
13,0,AL,Europe,ALB,2866376,albania,2020-03-23,18344,2.56494935746154,-Inf,562,26,89,2,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
11,2,AL,Europe,ALB,2866376,albania,2020-03-24,18345,2.39789527279837,0.693147180559945,562,26,100,4,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
23,1,AL,Europe,ALB,2866376,albania,2020-03-25,18346,3.13549421592915,0,562,26,123,5,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
23,0,AL,Europe,ALB,2866376,albania,2020-03-26,18347,3.13549421592915,-Inf,562,26,146,5,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
28,1,AL,Europe,ALB,2866376,albania,2020-03-27,18348,3.3322045101752,0,562,26,174,6,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
12,3,AL,Europe,ALB,2866376,albania,2020-03-28,18349,2.484906649788,1.09861228866811,562,26,186,9,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
11,1,AL,Europe,ALB,2866376,albania,2020-03-29,18350,2.39789527279837,0,562,26,197,10,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
15,0,AL,Europe,ALB,2866376,albania,2020-03-30,18351,2.70805020110221,-Inf,562,26,212,10,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
11,2,AL,Europe,ALB,2866376,albania,2020-03-31,18352,2.39789527279837,0.693147180559945,562,26,223,12,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
20,3,AL,Europe,ALB,2866376,albania,2020-04-01,18353,2.99573227355399,1.09861228866811,562,26,243,15,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
16,0,AL,Europe,ALB,2866376,albania,2020-04-02,18354,2.77258872223978,-Inf,562,26,259,15,42,0.0232558139534884,0.581395348837209,1,1,FALSE,,,,,
