cases,deaths,country,geoid,countryterritorycode,population,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
0,0,algeria,DZ,DZA,42228429,2020-02-28,18320,-Inf,-Inf,1825,275,1,0,33,0.666666666666667,0.757575757575758,,,FALSE,,,,,
0,0,algeria,DZ,DZA,42228429,2020-02-29,18321,-Inf,-Inf,1825,275,1,0,33,0.666666666666667,0.757575757575758,,,FALSE,,,,,
0,0,algeria,DZ,DZA,42228429,2020-03-01,18322,-Inf,-Inf,1825,275,1,0,33,0.666666666666667,0.757575757575758,,,FALSE,,,,,
2,0,algeria,DZ,DZA,42228429,2020-03-02,18323,0.693147180559945,-Inf,1825,275,3,0,33,0.666666666666667,0.757575757575758,2,4,FALSE,,,,,
2,0,algeria,DZ,DZA,42228429,2020-03-04,18325,0.693147180559945,-Inf,1825,275,5,0,33,0.666666666666667,0.757575757575758,1,4,FALSE,,,,,
7,0,algeria,DZ,DZA,42228429,2020-03-05,18326,1.94591014905531,-Inf,1825,275,12,0,33,0.666666666666667,0.757575757575758,1,4,FALSE,,,,,
5,0,algeria,DZ,DZA,42228429,2020-03-06,18327,1.6094379124341,-Inf,1825,275,17,0,33,0.666666666666667,0.757575757575758,3,4,FALSE,,,,,
3,0,algeria,DZ,DZA,42228429,2020-03-09,18330,1.09861228866811,-Inf,1825,275,20,0,33,0.666666666666667,0.757575757575758,4,4,FALSE,,,,,
0,0,algeria,DZ,DZA,42228429,2020-03-12,18333,-Inf,-Inf,1825,275,20,0,33,0.666666666666667,0.757575757575758,,,FALSE,,,,,
4,1,algeria,DZ,DZA,42228429,2020-03-13,18334,1.38629436111989,0,1825,275,24,1,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
2,1,algeria,DZ,DZA,42228429,2020-03-14,18335,0.693147180559945,0,1825,275,26,2,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
11,0,algeria,DZ,DZA,42228429,2020-03-15,18336,2.39789527279837,-Inf,1825,275,37,2,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
11,2,algeria,DZ,DZA,42228429,2020-03-16,18337,2.39789527279837,0.693147180559945,1825,275,48,4,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
12,0,algeria,DZ,DZA,42228429,2020-03-17,18338,2.484906649788,-Inf,1825,275,60,4,33,0.666666666666667,0.757575757575758,2,2,FALSE,,,,,
0,1,algeria,DZ,DZA,42228429,2020-03-18,18339,-Inf,0,1825,275,60,5,33,0.666666666666667,0.757575757575758,,,FALSE,,,,,
13,1,algeria,DZ,DZA,42228429,2020-03-19,18340,2.56494935746154,0,1825,275,73,6,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
9,1,algeria,DZ,DZA,42228429,2020-03-20,18341,2.19722457733622,0,1825,275,82,7,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
12,3,algeria,DZ,DZA,42228429,2020-03-21,18342,2.484906649788,1.09861228866811,1825,275,94,10,33,0.666666666666667,0.757575757575758,2,2,FALSE,,,,,
0,0,algeria,DZ,DZA,42228429,2020-03-22,18343,-Inf,-Inf,1825,275,94,10,33,0.666666666666667,0.757575757575758,,,FALSE,,,,,
8,5,algeria,DZ,DZA,42228429,2020-03-23,18344,2.07944154167984,1.6094379124341,1825,275,102,15,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
87,2,algeria,DZ,DZA,42228429,2020-03-24,18345,4.46590811865458,0.693147180559945,1825,275,189,17,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
42,0,algeria,DZ,DZA,42228429,2020-03-25,18346,3.73766961828337,-Inf,1825,275,231,17,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
33,0,algeria,DZ,DZA,42228429,2020-03-26,18347,3.49650756146648,-Inf,1825,275,264,17,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
41,4,algeria,DZ,DZA,42228429,2020-03-27,18348,3.71357206670431,1.38629436111989,1825,275,305,21,33,0.666666666666667,0.757575757575758,2,2,FALSE,,,,,
0,0,algeria,DZ,DZA,42228429,2020-03-28,18349,-Inf,-Inf,1825,275,305,21,33,0.666666666666667,0.757575757575758,,,FALSE,,,,,
104,5,algeria,DZ,DZA,42228429,2020-03-29,18350,4.64439089914137,1.6094379124341,1825,275,409,26,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
45,3,algeria,DZ,DZA,42228429,2020-03-30,18351,3.80666248977032,1.09861228866811,1825,275,454,29,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
57,2,algeria,DZ,DZA,42228429,2020-03-31,18352,4.04305126783455,0.693147180559945,1825,275,511,31,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
73,4,algeria,DZ,DZA,42228429,2020-04-01,18353,4.29045944114839,1.38629436111989,1825,275,584,35,33,0.666666666666667,0.757575757575758,1,2,FALSE,,,,,
263,23,algeria,DZ,DZA,42228429,2020-04-02,18354,5.57215403217777,3.13549421592915,1825,275,847,58,33,0.666666666666667,0.757575757575758,2,2,FALSE,,,,,
0,0,algeria,DZ,DZA,42228429,2020-04-03,18355,-Inf,-Inf,1825,275,847,58,33,0.666666666666667,0.757575757575758,,,FALSE,,,,,
139,25,algeria,DZ,DZA,42228429,2020-04-04,18356,4.93447393313069,3.2188758248682,1825,275,986,83,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
314,47,algeria,DZ,DZA,42228429,2020-04-05,18357,5.74939298590825,3.85014760171006,1825,275,1300,130,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
20,22,algeria,DZ,DZA,42228429,2020-04-06,18358,2.99573227355399,3.09104245335832,1825,275,1320,152,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
103,21,algeria,DZ,DZA,42228429,2020-04-07,18359,4.63472898822964,3.04452243772342,1825,275,1423,173,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
45,21,algeria,DZ,DZA,42228429,2020-04-08,18360,3.80666248977032,3.04452243772342,1825,275,1468,194,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
104,11,algeria,DZ,DZA,42228429,2020-04-09,18361,4.64439089914137,2.39789527279837,1825,275,1572,205,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
94,30,algeria,DZ,DZA,42228429,2020-04-10,18362,4.54329478227,3.40119738166216,1825,275,1666,235,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
95,21,algeria,DZ,DZA,42228429,2020-04-11,18363,4.55387689160054,3.04452243772342,1825,275,1761,256,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
64,19,algeria,DZ,DZA,42228429,2020-04-12,18364,4.15888308335967,2.94443897916644,1825,275,1825,275,33,0.666666666666667,0.757575757575758,1,1,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2019-12-31,18261,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-01,18262,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-02,18263,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-03,18264,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-04,18265,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-05,18266,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-06,18267,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-07,18268,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-08,18269,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-09,18270,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-10,18271,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-11,18272,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-12,18273,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-13,18274,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-14,18275,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-15,18276,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-16,18277,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-17,18278,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-18,18279,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-19,18280,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-20,18281,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-21,18282,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-22,18283,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-23,18284,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-24,18285,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-25,18286,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-26,18287,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-27,18288,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-28,18289,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-29,18290,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-30,18291,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-01-31,18292,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-01,18293,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-02,18294,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-03,18295,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-04,18296,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-05,18297,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-06,18298,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-07,18299,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-08,18300,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-09,18301,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-10,18302,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-11,18303,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-12,18304,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-13,18305,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-14,18306,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-15,18307,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-16,18308,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-17,18309,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-18,18310,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-19,18311,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-20,18312,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-21,18313,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-22,18314,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-23,18315,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-24,18316,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-25,18317,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-26,18318,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-27,18319,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-28,18320,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
0,0,ecuador,EC,ECU,17084357,2020-02-29,18321,-Inf,-Inf,7257,315,0,0,38,0.616161616161616,0.757575757575758,,,FALSE,,,,,
1,0,ecuador,EC,ECU,17084357,2020-03-01,18322,0,-Inf,7257,315,1,0,38,0.616161616161616,0.757575757575758,1,3,FALSE,,,,,
5,0,ecuador,EC,ECU,17084357,2020-03-02,18323,1.6094379124341,-Inf,7257,315,6,0,38,0.616161616161616,0.757575757575758,1,3,FALSE,,,,,
1,0,ecuador,EC,ECU,17084357,2020-03-03,18324,0,-Inf,7257,315,7,0,38,0.616161616161616,0.757575757575758,2,3,FALSE,,,,,
3,0,ecuador,EC,ECU,17084357,2020-03-05,18326,1.09861228866811,-Inf,7257,315,10,0,38,0.616161616161616,0.757575757575758,1,3,FALSE,,,,,
3,0,ecuador,EC,ECU,17084357,2020-03-06,18327,1.09861228866811,-Inf,7257,315,13,0,38,0.616161616161616,0.757575757575758,3,3,FALSE,,,,,
1,0,ecuador,EC,ECU,17084357,2020-03-09,18330,0,-Inf,7257,315,14,0,38,0.616161616161616,0.757575757575758,1,3,FALSE,,,,,
1,0,ecuador,EC,ECU,17084357,2020-03-10,18331,0,-Inf,7257,315,15,0,38,0.616161616161616,0.757575757575758,1,3,FALSE,,,,,
2,0,ecuador,EC,ECU,17084357,2020-03-11,18332,0.693147180559945,-Inf,7257,315,17,0,38,0.616161616161616,0.757575757575758,3,3,FALSE,,,,,
6,1,ecuador,EC,ECU,17084357,2020-03-14,18335,1.79175946922806,0,7257,315,23,1,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
5,1,ecuador,EC,ECU,17084357,2020-03-15,18336,1.6094379124341,0,7257,315,28,2,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
9,0,ecuador,EC,ECU,17084357,2020-03-16,18337,2.19722457733622,-Inf,7257,315,37,2,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
21,0,ecuador,EC,ECU,17084357,2020-03-17,18338,3.04452243772342,-Inf,7257,315,58,2,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
53,0,ecuador,EC,ECU,17084357,2020-03-18,18339,3.97029191355212,-Inf,7257,315,111,2,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
57,1,ecuador,EC,ECU,17084357,2020-03-19,18340,4.04305126783455,0,7257,315,168,3,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
31,0,ecuador,EC,ECU,17084357,2020-03-20,18341,3.43398720448515,-Inf,7257,315,199,3,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
227,4,ecuador,EC,ECU,17084357,2020-03-21,18342,5.4249500174814,1.38629436111989,7257,315,426,7,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
106,0,ecuador,EC,ECU,17084357,2020-03-22,18343,4.66343909411207,-Inf,7257,315,532,7,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
257,7,ecuador,EC,ECU,17084357,2020-03-23,18344,5.54907608489522,1.94591014905531,7257,315,789,14,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
192,4,ecuador,EC,ECU,17084357,2020-03-24,18345,5.25749537202778,1.38629436111989,7257,315,981,18,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
101,9,ecuador,EC,ECU,17084357,2020-03-25,18346,4.61512051684126,2.19722457733622,7257,315,1082,27,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
129,2,ecuador,EC,ECU,17084357,2020-03-26,18347,4.85981240436167,0.693147180559945,7257,315,1211,29,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
192,5,ecuador,EC,ECU,17084357,2020-03-27,18348,5.25749537202778,1.6094379124341,7257,315,1403,34,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
224,7,ecuador,EC,ECU,17084357,2020-03-28,18349,5.41164605185504,1.94591014905531,7257,315,1627,41,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
208,7,ecuador,EC,ECU,17084357,2020-03-29,18350,5.33753807970132,1.94591014905531,7257,315,1835,48,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
55,10,ecuador,EC,ECU,17084357,2020-03-30,18351,4.00733318523247,2.30258509299405,7257,315,1890,58,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
76,4,ecuador,EC,ECU,17084357,2020-03-31,18352,4.33073334028633,1.38629436111989,7257,315,1966,62,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
336,17,ecuador,EC,ECU,17084357,2020-04-01,18353,5.8171111599632,2.83321334405622,7257,315,2302,79,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
456,41,ecuador,EC,ECU,17084357,2020-04-02,18354,6.12249280951439,3.71357206670431,7257,315,2758,120,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
405,0,ecuador,EC,ECU,17084357,2020-04-03,18355,6.00388706710654,-Inf,7257,315,3163,120,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
205,25,ecuador,EC,ECU,17084357,2020-04-04,18356,5.32300997913841,3.2188758248682,7257,315,3368,145,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
97,27,ecuador,EC,ECU,17084357,2020-04-05,18357,4.57471097850338,3.29583686600433,7257,315,3465,172,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
181,8,ecuador,EC,ECU,17084357,2020-04-06,18358,5.19849703126583,2.07944154167984,7257,315,3646,180,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
101,11,ecuador,EC,ECU,17084357,2020-04-07,18359,4.61512051684126,2.39789527279837,7257,315,3747,191,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
248,29,ecuador,EC,ECU,17084357,2020-04-08,18360,5.51342874616498,3.36729582998647,7257,315,3995,220,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
455,22,ecuador,EC,ECU,17084357,2020-04-09,18361,6.12029741895095,3.09104245335832,7257,315,4450,242,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
515,30,ecuador,EC,ECU,17084357,2020-04-10,18362,6.24416690066374,3.40119738166216,7257,315,4965,272,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
2196,25,ecuador,EC,ECU,17084357,2020-04-11,18363,7.69439280262942,3.2188758248682,7257,315,7161,297,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
96,18,ecuador,EC,ECU,17084357,2020-04-12,18364,4.56434819146784,2.89037175789616,7257,315,7257,315,38,0.616161616161616,0.757575757575758,1,1,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2019-12-31,18261,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-01,18262,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-02,18263,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-03,18264,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-04,18265,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-05,18266,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-06,18267,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-07,18268,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-08,18269,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-09,18270,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-10,18271,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-11,18272,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-12,18273,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-13,18274,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-14,18275,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-15,18276,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-16,18277,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-17,18278,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-18,18279,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-19,18280,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-20,18281,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-21,18282,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-22,18283,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-23,18284,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-24,18285,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-25,18286,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-26,18287,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-27,18288,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-28,18289,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-29,18290,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
0,0,estonia,EE,EST,1320884,2020-01-30,18291,-Inf,-Inf,1304,24,0,0,37,0.626262626262626,0.888888888888889,,,FALSE,,,,,
